protein	class	features
>10232	0	-0.02055,-36.77902,1.32859,0.00076,0.00883,-0.00080,-0.03455,349.02480,1.13672,0.00160,0.02142,-0.00018,0.01104,-91.27562,0.12779,-0.00003,-0.00125,0.00006,-0.23157,-208.71972,-0.76433,-0.00204,-0.06567,-0.00136
>10233	0	-0.01946,-152.01152,-0.13681,0.00003,-0.00238,-0.00332,0.03218,211.03122,1.65941,0.00100,0.00959,0.00152,0.15902,-324.00679,0.78802,-0.00148,-0.02842,-0.00168,-0.26297,-378.61650,-1.26427,-0.00228,-0.08662,-0.00148
>10234	0	-0.11202,-63.56287,-0.09250,-0.00045,-0.00582,0.00012,-0.10783,-173.11228,1.37909,-0.00190,-0.06959,0.00251,-0.07704,34.08428,0.39500,0.00028,0.00757,-0.00151,-0.20715,-91.12402,-1.76667,-0.00038,-0.01982,-0.00218
>10235	0	-0.29479,-171.74056,-0.41627,-0.00175,-0.05391,-0.00267,-0.15951,-123.83485,-0.10864,-0.00013,-0.02543,-0.00258,0.03862,-27.02147,0.31367,-0.00031,-0.00998,-0.00272,-0.43883,-330.90733,-1.36890,-0.00132,-0.07561,-0.00049
>10236	0	-0.10574,-84.09954,0.18729,-0.00114,-0.02848,-0.00130,-0.10769,-521.23983,0.18381,-0.00259,-0.09095,-0.00407,0.02155,-5.36302,0.45849,0.00101,0.00519,-0.00385,-0.57462,147.08529,-1.32803,0.00006,-0.00337,0.00023
>10237	0	-0.50216,30.79417,-0.74037,-0.00065,-0.02454,-0.00143,-0.14163,-581.99516,-0.11283,-0.00320,-0.10645,-0.00410,-0.16293,-303.86367,-0.04433,-0.00120,-0.06715,-0.00295,-0.60200,163.88789,-1.09898,0.00012,-0.00478,-0.00008
>10238	0	-0.44208,6.10520,-0.72192,-0.00076,-0.02536,-0.00110,-0.05983,-670.10181,0.10449,-0.00330,-0.11329,-0.00556,-0.38048,-4.47267,-0.69214,-0.00038,-0.01822,0.00104,-0.27589,456.46738,0.18020,0.00108,0.03096,-0.00071
>10239	0	-0.17773,155.22378,-0.42508,0.00025,0.01715,0.00055,0.11145,-562.67554,-0.53263,-0.00173,-0.05515,-0.00414,-0.33050,-437.74740,-1.22699,-0.00226,-0.06705,-0.00095,0.27945,240.87579,1.87750,0.00083,0.00303,-0.00144
>10245	0	-0.39201,-136.99318,-0.74895,-0.00152,-0.04135,0.00124,-0.05010,-165.43652,-0.60780,-0.00062,-0.03347,-0.00045,0.03819,-23.91905,-0.55179,0.00064,0.01786,0.00114,-0.34484,-356.58632,-1.48840,-0.00285,-0.06279,0.00128
>10246	0	0.07683,249.52080,0.83729,0.00221,0.05269,-0.00023,-0.21199,-198.38580,-1.52244,-0.00147,-0.03030,-0.00070,0.04160,-304.83972,0.43846,-0.00224,-0.05301,0.00123,0.09695,-746.67013,0.52414,-0.00440,-0.11957,0.00054
>10247	0	-0.11425,104.37026,-0.73851,0.00087,0.01439,-0.00045,-0.16895,-203.45818,-0.41919,-0.00125,-0.02591,-0.00027,-0.12629,-423.86872,-0.48400,-0.00343,-0.09799,0.00081,0.12399,-328.44215,0.43525,-0.00209,-0.05520,-0.00008
>10248	0	-0.05305,-491.63938,-0.51666,-0.00301,-0.08590,-0.00025,-0.13714,279.82977,-0.88711,0.00183,0.05678,-0.00053,-0.15176,136.66661,-0.29872,0.00140,0.03026,-0.00018,-0.03866,-452.44138,-2.12430,-0.00264,-0.05997,-0.00029
>10249	0	-0.10758,-144.94043,-0.69450,-0.00065,-0.02254,-0.00074,-0.11240,-362.89420,-0.70053,-0.00252,-0.06004,-0.00054,0.01637,-20.15491,-0.22889,0.00102,0.02618,0.00183,-0.38855,16.48911,-3.05588,0.00168,0.04149,-0.00044
>10250	0	0.13765,-78.19661,1.34860,-0.00044,0.00282,-0.00086,-0.19365,-817.69535,0.32585,-0.00616,-0.17010,-0.00056,-0.08404,-25.31646,1.30137,-0.00033,-0.03967,0.00121,0.02316,523.78462,0.52939,0.00330,0.08919,0.00044
>10251	0	-0.06015,51.06444,-0.59648,-0.00009,0.01549,-0.00088,-0.08097,-175.06678,-1.45489,-0.00073,-0.00750,0.00024,0.11326,-26.81111,0.92830,0.00004,-0.01836,-0.00020,-0.40480,-197.10928,-0.82799,-0.00229,-0.05847,0.00017
>10253	0	-0.06669,-3.58938,-0.23272,-0.00065,-0.01322,-0.00073,-0.64890,67.23881,-2.57228,0.00012,-0.00688,-0.00044,-0.03555,-292.73554,-0.76879,-0.00156,-0.03731,0.00016,0.24964,-216.00787,0.63462,-0.00061,-0.02499,-0.00047
>10254	0	0.35057,-380.03368,0.26769,-0.00318,-0.02952,-0.00028,-0.03204,270.97683,-0.23525,0.00252,0.02232,0.00044,-0.32270,-299.23998,-1.81808,-0.00301,-0.06013,-0.00100,-0.44850,-54.48910,-1.29072,-0.00070,-0.02972,-0.00014
>10255	0	0.27376,259.63142,1.40266,0.00240,0.06516,0.00028,-0.10653,-278.83966,-1.52319,-0.00237,-0.05039,0.00032,-0.17187,-315.17147,1.31292,-0.00315,-0.08595,0.00013,-0.63023,-452.86700,-4.29405,-0.00193,-0.05997,-0.00035
>10256	0	-0.69626,320.24869,-0.38289,0.00200,0.02693,0.00021,0.17469,-123.67072,-0.86274,-0.00144,-0.02501,-0.00015,-0.25890,-687.70475,-1.20293,-0.00542,-0.13816,-0.00026,0.78254,-521.51060,-0.02240,-0.00233,-0.01365,-0.00026
>10257	0	-0.44089,-129.86950,-0.52972,-0.00104,-0.04765,0.00004,0.24178,-98.75105,0.76936,-0.00100,-0.01590,-0.00012,-0.52348,-296.73833,-1.92852,-0.00155,-0.04785,0.00008,0.73393,-244.73647,0.37680,-0.00114,0.01601,0.00011
>10258	0	0.04389,-103.66183,-0.14607,-0.00109,-0.02506,0.00092,-0.12180,44.65638,-1.44910,0.00011,0.00739,-0.00039,-0.18178,-303.90426,-1.38715,-0.00195,-0.03533,-0.00037,-0.27814,-18.90624,-3.14045,0.00030,0.01604,-0.00063
>10259	0	-0.08754,56.92346,-0.60655,0.00043,0.00739,0.00074,-0.40621,76.93443,-2.93723,0.00026,0.00524,-0.00041,-0.16686,-161.91633,-1.37951,-0.00083,-0.03054,-0.00027,-0.08414,-177.72759,0.01471,-0.00108,-0.03312,-0.00020
>10260	0	-0.01353,289.00810,-0.26927,0.00233,0.06380,-0.00036,-0.01707,36.55172,-1.77146,0.00077,0.03141,-0.00026,0.05850,49.03478,-0.96943,0.00102,0.02333,0.00051,0.05459,-16.38523,1.48031,0.00026,-0.01775,-0.00016
>10261	0	-0.15075,88.54724,-0.79716,0.00012,0.00506,-0.00015,-0.04205,-651.61482,-1.07014,-0.00400,-0.09856,-0.00051,-0.22764,-6.74125,-1.01861,0.00126,0.02070,-0.00006,0.14382,-551.02885,0.40532,-0.00353,-0.09603,-0.00032
>10262	0	-0.02520,-247.49808,1.00431,-0.00194,-0.05650,0.00061,-0.24115,-447.84085,-1.81524,-0.00295,-0.07266,-0.00016,-0.41540,327.74243,-3.29056,0.00302,0.09073,-0.00086,-0.00372,-175.35803,0.14481,-0.00169,-0.05217,-0.00035
>10263	0	-0.28761,-167.90089,-0.06439,-0.00092,-0.05060,-0.00030,-0.35914,121.04304,-2.99181,0.00097,0.01767,0.00037,-0.12016,-8.12926,-0.63221,-0.00030,0.00832,-0.00025,0.37989,99.83444,0.86547,0.00023,0.00340,-0.00029
>10266	0	0.36266,362.31264,-0.01627,0.00239,0.10014,0.00229,-0.01213,202.87012,-0.38765,0.00083,0.04139,-0.00130,0.68924,614.03329,0.40980,0.00563,0.17480,-0.00004,0.35292,364.20401,-0.02131,0.00302,0.09718,-0.00181
>10267	0	-0.24850,63.18116,-0.39334,-0.00045,-0.01377,0.00069,0.02891,24.21413,0.44992,-0.00004,0.00366,-0.00005,-0.09366,50.15456,-0.61470,0.00014,0.00536,-0.00302,0.14971,-13.05201,0.20564,0.00022,0.00910,-0.00216
>10270	0	0.10699,78.29179,1.25069,0.00053,-0.00331,-0.00101,-0.00330,-306.52500,-0.86505,-0.00117,-0.02372,-0.00041,-0.02210,-1071.67050,-1.67259,-0.00572,-0.13860,0.00040,-0.20997,-47.47500,-2.52266,-0.00158,0.00254,-0.00239
>10271	0	-0.05648,210.75051,-0.54366,0.00078,0.01628,-0.00100,-0.21488,-347.64693,-2.46437,-0.00126,-0.02190,-0.00075,0.06239,-1079.87934,-0.72138,-0.00573,-0.13839,0.00004,-0.23455,-272.12766,-0.22562,-0.00179,-0.03356,-0.00084
>10272	0	0.13036,268.63819,0.91248,0.00119,0.02351,-0.00108,-0.38771,-175.63318,-3.21505,-0.00039,-0.00549,-0.00082,-0.17615,-304.38684,-1.71259,-0.00105,-0.01882,0.00006,-0.15078,-171.24891,0.26484,-0.00104,-0.02428,-0.00097
>10273	0	0.28775,201.82670,2.26176,0.00098,0.02310,-0.00132,-0.18505,-245.87771,-0.61755,-0.00079,-0.01283,0.00020,-0.40210,-436.04737,-4.14184,-0.00136,-0.02004,-0.00001,-0.41654,-267.77563,-3.57141,-0.00108,-0.02082,-0.00088
>10274	0	0.28971,195.85321,1.71123,0.00058,0.01730,-0.00200,-0.19753,-298.81750,-0.92984,-0.00089,-0.01954,0.00051,-0.37884,-377.82150,-4.94259,-0.00118,-0.01837,-0.00149,-0.36158,-351.11250,-3.01266,-0.00074,-0.02400,-0.00239
>10275	0	0.28452,135.14321,1.14623,-0.00011,0.00066,-0.00350,-0.16765,52.86167,1.47891,0.00018,-0.00517,0.00148,-0.36874,-84.24950,-4.11584,-0.00020,0.00162,-0.00107,-0.08860,-363.61250,-0.55016,-0.00078,-0.01916,-0.00017
>10276	0	0.40425,76.18516,1.40598,-0.00031,-0.00485,-0.00342,-0.29472,-1.48276,0.13688,0.00026,-0.02381,0.00072,-0.20781,-278.33259,-2.77287,-0.00094,-0.01707,-0.00103,0.15949,-178.47641,0.08688,0.00009,0.02013,-0.00012
>10277	0	-0.26895,99.36462,-2.53723,-0.00017,-0.00186,-0.00341,-0.32744,-79.28255,-0.91896,0.00012,-0.02434,0.00080,0.10963,-472.04159,-0.51037,-0.00124,-0.02139,-0.00167,0.15949,-178.47641,0.08688,0.00009,0.02013,-0.00012
>10278	0	0.15457,223.46391,1.80783,0.00005,-0.00019,-0.00355,-0.45327,1.01349,-1.56151,0.00032,-0.01152,0.00074,0.14773,-472.04159,-0.69609,-0.00124,-0.02437,-0.00216,0.12779,-178.47641,0.21484,0.00009,0.01097,0.00137
>10279	0	0.14930,178.65694,2.16355,-0.00008,-0.00311,-0.00356,-0.44026,-117.58380,-1.92901,-0.00010,-0.01686,0.00048,0.15670,-632.89009,-0.11634,-0.00195,-0.05557,-0.00052,0.00928,-126.53766,-2.41016,0.00041,0.01693,0.00140
>10284	0	0.00204,342.81533,0.94444,0.00150,0.02950,0.00001,-0.20127,-248.36172,-0.12026,-0.00200,-0.03808,0.00010,-0.21624,-25.56709,-0.82759,-0.00104,-0.03026,0.00001,0.27576,-271.63766,-0.69766,-0.00121,-0.02378,-0.00021
>10285	0	0.08645,192.37571,2.03587,0.00083,0.02156,0.00009,-0.12077,-254.54000,0.74120,-0.00316,-0.06308,0.00015,-0.17179,-373.25400,-1.00859,-0.00393,-0.08223,0.00002,-0.14476,-367.31500,-3.99641,-0.00079,-0.01720,-0.00028
>10286	0	0.12294,194.82319,1.39408,0.00079,0.01528,0.00021,-0.10234,-482.90984,-2.37797,-0.00414,-0.09547,0.00018,-0.32347,-472.16709,-2.84284,-0.00404,-0.07658,-0.00012,-0.21106,68.42984,-3.99641,0.00068,0.04045,-0.00031
>10297	0	-0.11323,367.83946,0.49662,0.00183,0.02337,-0.00107,0.19883,286.10670,0.35045,0.00162,0.05583,-0.00134,-0.22569,90.85274,-2.56149,0.00007,0.01364,-0.00101,-0.22591,-279.52896,-0.71521,-0.00143,-0.05509,0.00031
>10298	0	-0.25770,-81.97934,-1.68143,-0.00004,-0.01279,-0.00084,-0.07386,-71.10852,-0.62923,-0.00103,-0.01824,-0.00110,0.20687,-177.70646,2.02750,-0.00116,-0.03564,0.00059,-0.38061,49.43011,-4.68273,0.00034,0.01950,-0.00080
>10301	0	-0.14641,-459.93449,0.02579,-0.00173,-0.08438,-0.00527,-0.16048,-185.70160,0.24815,-0.00249,-0.06260,0.00554,0.11638,-82.82189,-0.71139,-0.00097,-0.00053,-0.00570,-0.11823,126.31207,-0.42727,-0.00029,0.00494,0.00181
>10303	0	-0.46512,118.93793,-1.49035,0.00032,-0.00134,0.00097,0.16311,130.43620,0.77206,-0.00031,0.02212,-0.00460,-0.07241,22.20779,-0.33164,0.00096,0.00561,-0.00449,0.09549,-156.88224,-0.38692,0.00057,0.00495,0.00111
>10305	0	-0.07361,-273.32396,-1.52583,-0.00046,-0.00556,0.00064,-0.41542,327.74785,-3.90188,0.00087,0.01902,-0.00162,-0.23292,-344.61583,-3.02893,-0.00104,-0.03534,-0.00093,0.50571,331.24027,4.31083,0.00078,0.01045,-0.00162
>10306	0	-0.21019,-497.40778,-0.28954,-0.00097,-0.08071,-0.00423,-0.09748,192.23000,-0.86698,0.00060,0.02522,0.00109,-0.05751,-905.31571,0.05090,-0.00492,-0.14519,0.00052,0.22011,196.58667,0.39873,0.00029,0.04464,-0.00198
>10308	0	-0.13983,105.30746,-0.82899,0.00046,0.01381,-0.00005,-0.21354,-418.95973,-2.10385,-0.00364,-0.06478,-0.00007,0.11176,-216.06810,0.36861,-0.00050,-0.01202,-0.00023,-0.15370,253.02573,-3.03927,0.00273,0.04156,-0.00012
>10310	0	0.14694,132.28579,2.28307,0.00055,0.03201,-0.00101,-0.17371,-19.76335,1.09290,-0.00026,-0.01752,-0.00059,-0.40261,-418.24781,-1.88131,-0.00335,-0.10817,0.00055,-0.42030,-92.31110,-3.30660,0.00013,-0.02303,-0.00089
>11569	0	-0.33449,-9.03982,-2.50973,-0.00021,-0.00672,-0.00014,-0.35270,-531.55835,-3.65265,-0.00391,-0.05077,-0.00005,0.69773,-51.12789,4.95989,-0.00204,-0.04706,-0.00005,-0.12676,447.80240,1.25093,0.00360,0.06117,-0.00011
>11644	0	-0.10792,-146.29799,0.34556,-0.00089,-0.02476,0.00126,0.08402,-774.78022,-0.11875,-0.00405,-0.09899,-0.00435,-0.11674,60.14190,-1.13286,0.00075,0.01588,-0.00064,-0.02253,557.71940,0.83333,0.00251,0.05353,-0.00071
>12134	0	0.00353,85.50973,-1.46133,0.00031,0.01133,-0.00104,-0.44981,-164.65380,-2.18376,-0.00197,-0.07103,-0.00014,-0.22679,-41.59730,2.35546,-0.00065,-0.01066,-0.00029,0.33754,-258.95075,0.22082,-0.00070,-0.02330,-0.00188
>12137	0	0.07861,136.88257,1.31883,0.00081,0.03226,0.00381,0.08516,75.45379,1.95088,0.00062,0.02754,-0.00005,0.05368,41.52502,1.03795,0.00022,0.01602,-0.00019,0.01876,-94.04237,0.79548,-0.00079,-0.00973,-0.00030
>12143	0	0.16450,-8.10908,-1.01412,0.00073,0.02093,-0.00006,0.24648,-162.62351,-2.31902,-0.00111,-0.02655,-0.00043,-0.85637,-68.12194,0.21291,-0.00139,-0.04524,0.00006,-0.75363,171.66544,-0.32150,-0.00108,-0.00415,0.00051
>12177	0	-0.16423,-746.03449,-2.32338,-0.00542,-0.09387,-0.00053,-0.06551,-220.48935,0.23690,-0.00186,-0.05920,-0.00031,0.41819,641.89269,3.50554,0.00330,0.09590,-0.00087,-0.54913,-433.08027,-4.92860,-0.00071,-0.02724,0.00023
>12180	0	-0.11180,-573.18441,-2.06053,-0.00556,-0.07513,-0.00015,-0.25860,-115.67144,-2.16010,-0.00126,-0.00327,0.00004,-0.05864,233.16082,-1.03551,0.00305,0.04483,0.00001,-0.03218,-891.91291,-1.82914,-0.00794,-0.12070,-0.00017
>12181	0	0.29747,-46.14268,2.57979,-0.00046,-0.01617,-0.00002,-0.03854,-187.62940,-1.47902,-0.00024,0.00387,-0.00028,0.18806,-162.32350,1.69524,-0.00096,-0.02306,-0.00002,0.33529,126.67214,3.98312,0.00019,0.00300,0.00007
>12184	0	-0.15732,862.11556,-0.31254,0.00519,0.11910,0.00168,0.03003,148.22038,-0.62491,0.00144,0.04621,-0.00001,-0.07558,15.34764,-0.78876,-0.00001,0.01591,-0.00067,0.01504,-1.73801,-0.84951,0.00003,0.01268,-0.00069
>12192	0	-0.28526,-909.12660,-4.37740,-0.00560,-0.11200,-0.00041,-0.22592,-695.71693,-4.21707,-0.00355,-0.05204,-0.00029,0.36827,1743.34440,5.42660,0.00787,0.18429,0.00047,-0.20778,-2980.39560,-2.52840,-0.02510,-0.41514,-0.00024
>12198	0	-0.08559,-170.06877,-0.34554,-0.00150,-0.02987,-0.00040,-0.02867,-371.44992,-0.34794,-0.00103,-0.03353,-0.00037,0.00414,310.29662,0.51693,0.00096,0.03286,0.00290,0.06224,170.83721,-0.14313,0.00082,0.01860,-0.00193
>12199	0	-0.11838,-342.44072,0.01661,-0.00560,-0.08651,-0.00017,0.05512,-332.75847,-0.10889,0.00057,-0.00400,-0.00002,-0.09264,357.93306,-0.13028,-0.00059,0.01291,-0.00061,0.21468,-570.99389,0.09194,-0.00281,-0.09658,-0.00023
>12203	0	-0.07297,-171.78966,1.88320,-0.00049,-0.04871,-0.00021,0.03728,364.41024,-0.90376,0.00201,0.07442,-0.00170,-0.22590,-681.59311,-2.84597,-0.00374,-0.10022,-0.00107,-0.10387,-546.73442,-2.54061,-0.00352,-0.06028,0.00015
>12207	0	-0.02149,-593.14867,-0.60193,-0.00414,-0.07991,-0.00094,0.05959,439.56907,0.51999,0.00219,0.05267,0.00128,-0.12541,-342.05366,-0.46164,-0.00055,-0.02424,-0.00171,-0.20633,238.66213,-1.91966,-0.00012,0.01931,-0.00563
>12208	0	-0.03899,-938.38525,-0.73136,-0.00710,-0.12359,-0.00314,0.07607,514.78547,0.59182,0.00293,0.06359,0.00433,-0.20291,-478.23654,-1.16821,-0.00130,-0.03541,-0.00254,-0.11062,248.38420,-0.37491,-0.00044,0.01189,-0.00301
>12267	0	0.44724,193.92036,2.77857,0.00089,0.03218,-0.00108,-0.23183,-560.07917,0.73333,-0.00479,-0.13403,-0.00064,-0.05005,-851.84550,-0.02000,-0.00442,-0.13883,-0.00073,0.18279,112.00250,-1.60000,0.00272,0.07254,-0.00156
>12268	0	0.49841,232.25000,1.75857,0.00197,0.07240,-0.00112,-0.20389,-266.97667,-3.04333,-0.00267,0.00109,-0.00099,-0.04723,-94.60000,-0.88000,-0.00159,-0.01207,-0.00067,0.08552,-624.40000,2.56500,-0.00460,-0.16023,-0.00131
>12269	0	0.50408,-712.11616,1.98848,-0.00658,-0.10745,0.00011,-0.18676,413.63646,-2.02771,0.00379,0.09240,0.00005,-0.16092,35.06762,-0.19988,-0.00025,0.00571,-0.00006,0.02681,-364.50563,0.89437,-0.00385,-0.09099,-0.00007
>12270	0	0.44394,30.83955,1.52286,-0.00069,0.01614,-0.00102,-0.23760,-557.37354,-0.75667,-0.00405,-0.10670,-0.00074,-0.04968,-142.34738,0.83200,0.00088,-0.02214,-0.00070,0.18770,73.49937,-0.37000,0.00159,0.03868,-0.00156
>12271	0	0.45922,-1196.26714,2.62248,-0.00832,-0.18168,-0.00051,-0.28308,769.63333,-0.15401,0.00507,0.11147,-0.00101,-0.07725,-364.35800,-0.81734,-0.00417,-0.06361,-0.00108,0.22890,-50.98500,-0.22891,-0.00069,-0.00086,-0.00155
>12427	0	-0.12533,125.70977,-1.20942,0.00152,0.02661,0.00006,-0.02122,-310.85000,-1.63772,-0.00118,-0.02081,0.00061,-0.00488,-29.14917,1.14657,-0.00048,-0.04712,-0.00117,0.09253,210.16375,0.82840,0.00147,0.04416,-0.00079
>12428	0	0.35289,66.97364,2.79000,0.00048,0.01581,0.00040,-0.19100,-425.17600,-1.80500,-0.00212,-0.06743,-0.00047,-0.48901,-149.82778,-3.15556,-0.00077,-0.04015,-0.00079,-0.79537,418.64500,-5.72000,0.00170,0.04620,-0.00123
>12429	0	0.13387,-304.71432,-0.04938,-0.00203,-0.04399,-0.00018,-0.00582,-7.05200,2.39212,0.00010,-0.00309,-0.00005,-0.36057,30.56917,-4.26854,0.00020,0.02783,-0.00012,-0.08331,-394.66063,-0.60437,-0.00149,-0.03662,-0.00036
>12430	0	-0.10412,-176.28665,-1.84198,-0.00048,-0.01214,-0.00024,-0.46495,-78.49938,-6.22926,-0.00057,-0.01440,-0.00011,0.14027,-144.86215,1.61201,-0.00073,-0.02006,0.00007,0.30682,184.66406,5.16809,0.00079,0.02316,0.00033
>12431	0	-0.03700,166.50325,-0.92705,0.00098,0.03149,-0.00011,-0.14233,-92.16218,-0.93326,-0.00066,-0.02093,-0.00115,0.03514,-23.35373,0.06192,-0.00032,-0.00369,-0.00010,-0.12990,11.85934,-1.37378,0.00027,0.00415,-0.00061
>12432	0	0.04341,-0.41063,-0.25326,0.00009,0.00401,-0.00067,-0.15292,-101.49522,-0.37543,-0.00081,-0.03699,-0.00240,-0.06446,-15.03213,-0.57826,-0.00017,-0.00765,-0.00108,0.12820,36.75028,1.51372,0.00035,0.02008,0.00313
>12433	0	-0.20260,-32.44228,-0.76129,-0.00083,-0.00258,-0.00044,-0.07223,380.96482,0.42440,0.00177,0.03926,-0.00093,-0.26978,-122.99632,-1.15873,-0.00043,-0.00468,0.00067,-0.15592,-170.59587,-0.80931,-0.00112,-0.01349,-0.00130
>12434	0	-0.08748,400.36790,0.18952,0.00236,0.05949,-0.00032,-0.46340,-161.13038,-1.74772,-0.00080,-0.01298,-0.00022,0.02921,-240.06604,-0.01583,-0.00148,-0.02224,0.00022,-0.15953,-162.82688,0.60861,-0.00241,-0.06531,-0.00078
>12435	0	-0.55183,-249.51980,-4.55667,-0.00082,0.00713,-0.00157,0.53719,-5.66789,2.93965,-0.00231,-0.02283,0.00124,-0.42181,113.81481,-2.96382,0.00243,0.08636,-0.00014,0.06764,327.43778,3.41497,0.00252,-0.01727,-0.00158
>12436	0	-0.60480,-985.01735,-4.06609,-0.00647,-0.13666,-0.00013,0.23267,-35.21151,-0.35239,-0.00241,0.00103,0.00280,-0.06419,-511.28400,-0.78157,-0.00205,-0.01772,-0.00010,-0.16472,1060.64778,4.75986,0.00894,0.07595,0.00000
>12437	0	-0.10314,-11.88273,-1.74054,0.00045,0.00964,-0.00013,-0.21605,-18.62300,-2.26968,0.00020,0.00175,-0.00064,0.21482,-247.67667,1.65359,-0.00098,-0.04311,-0.00057,0.04565,42.68875,0.91882,-0.00045,-0.00470,-0.00001
>12438	0	0.25205,179.72566,1.10605,0.00258,0.07701,-0.00014,-0.98173,317.71811,-4.81935,0.00234,0.06420,-0.00080,-0.71588,-198.29370,-3.57317,0.00073,-0.01095,-0.00053,0.39584,323.86069,3.26111,0.00201,-0.01208,-0.00115
>12439	0	-0.12944,-301.14545,-1.39402,-0.00092,-0.02434,0.00050,-0.25567,-387.14000,-3.92043,-0.00209,-0.03624,0.00038,-0.14494,301.94444,0.41044,0.00084,0.00939,0.00054,0.30737,-248.76875,3.08559,-0.00079,-0.01066,-0.00004
>12440	0	-0.19812,-413.58896,-0.97503,-0.00351,-0.08632,0.00061,0.15492,639.86928,1.43628,0.00420,0.09633,-0.00025,-0.26475,-50.62065,-3.54028,-0.00058,0.01577,0.00267,-0.02823,36.54632,-0.50951,0.00044,0.00314,-0.00138
>12441	0	-0.00167,160.84699,-0.55616,0.00094,0.02724,-0.00051,0.06171,-1.33763,1.14111,0.00051,0.01707,-0.00038,-0.04489,-128.38743,-0.83778,-0.00147,-0.02463,-0.00142,0.01419,-3.92875,0.32444,0.00026,0.00771,-0.00009
>12442	0	-0.03768,-189.33859,-0.14152,-0.00111,-0.04159,0.00023,-0.00791,166.74911,0.46732,0.00015,0.01279,-0.00096,-0.32313,-229.36519,-3.06150,-0.00095,-0.01720,0.00020,-0.32884,112.78111,-3.21878,0.00088,0.03052,0.00004
>12443	0	0.08768,-202.68781,0.75062,-0.00114,-0.04280,0.00011,-0.02384,67.45457,0.16038,0.00027,0.01484,0.00034,-0.49814,-117.31160,-3.50354,-0.00042,-0.01158,0.00027,-0.26439,157.44965,-2.21844,0.00115,0.03827,0.00032
>12444	0	0.07809,18.28416,0.59159,-0.00006,-0.00681,0.00016,-0.06470,-20.51293,-0.52300,0.00001,0.00820,-0.00027,-0.44878,-25.94938,-3.62306,0.00019,0.01045,-0.00020,-0.21033,-126.23753,-1.66125,-0.00084,-0.02049,-0.00011
>12445	0	-0.00048,-114.70892,-0.47091,-0.00072,-0.01904,-0.00001,0.01638,57.69487,0.54600,0.00043,0.01242,-0.00038,-0.30334,-28.36132,-2.97333,0.00005,0.01243,-0.00002,-0.05823,-157.30531,-0.40875,-0.00109,-0.02426,0.00003
>12446	0	-0.26086,-78.86033,-1.35434,-0.00116,-0.03515,-0.00070,-0.27142,-233.06972,-1.65956,-0.00189,-0.03956,-0.00087,-0.62540,-73.35472,-2.79185,0.00002,-0.00480,0.00079,0.36416,40.31965,2.78778,0.00047,0.01831,-0.00119
>12447	0	-0.02387,-9.39235,1.78744,-0.00084,-0.02974,-0.00034,-0.26182,-289.21960,-1.12337,-0.00189,-0.03729,-0.00009,-0.78919,-154.88160,-4.52826,-0.00057,-0.01745,0.00035,0.06520,3.28382,0.18563,0.00029,0.02237,-0.00028
>12448	0	-0.01369,-182.14440,-0.30159,-0.00118,-0.04171,0.00012,0.13189,-793.24526,1.21450,-0.00485,-0.12101,-0.00074,-0.58600,39.11840,-3.91806,0.00095,0.01659,-0.00110,-0.33437,-60.96889,-2.66812,0.00070,0.01861,-0.00078
>12449	0	-0.14414,-563.11720,-2.83892,-0.00207,-0.04095,-0.00055,0.11410,140.14475,1.75841,0.00034,-0.00518,-0.00204,-0.10345,-285.19339,-1.86648,-0.00139,-0.02245,0.00093,0.02349,160.83219,1.12199,0.00024,-0.00553,0.00032
>12450	0	-0.13220,116.62578,-1.52479,0.00167,0.03734,0.00041,-0.15160,87.59345,-0.59534,0.00203,0.02539,-0.00061,-0.07041,-146.63563,-1.14350,-0.00003,-0.00762,-0.00003,0.21736,-105.18956,0.78521,-0.00150,-0.01815,-0.00087
>12451	0	-0.26264,-51.72727,-0.62714,0.00065,-0.00612,-0.00036,0.07199,-251.88894,0.92097,-0.00175,-0.06565,-0.00213,-0.41446,-141.97916,-1.10683,-0.00135,-0.03925,-0.00109,0.33041,90.29351,0.37635,0.00018,0.03170,0.00191
>12452	0	-0.05148,-91.79783,1.29181,-0.00080,-0.02374,-0.00066,0.14362,-176.31839,0.70986,-0.00106,-0.02565,-0.00047,-0.18192,-259.76595,-1.09159,-0.00108,-0.03831,-0.00030,0.22737,24.95157,-1.69454,0.00086,0.04530,-0.00046
>12453	0	0.40753,-520.70951,2.65956,-0.00310,-0.09228,-0.00092,0.11499,764.52576,2.19273,0.00333,0.07770,-0.00233,0.04107,-440.62099,0.83264,-0.00204,-0.05805,0.00151,-0.40453,213.96406,-1.60435,0.00104,0.01224,0.00090
>12454	0	-0.25231,322.52679,-2.17829,0.00157,0.05509,0.00122,0.16282,192.81491,1.69528,0.00051,0.01272,0.00043,-0.05732,-262.67792,-1.05691,-0.00210,-0.05238,-0.00192,-0.15459,-508.46541,-1.98375,-0.00275,-0.06484,-0.00145
>12455	0	-0.60732,113.69207,-1.79265,0.00048,0.00002,-0.00071,0.14748,-471.66539,-4.07982,-0.00199,-0.01683,-0.00006,-0.00897,-176.28822,0.71099,-0.00095,-0.02698,-0.00074,0.14935,39.03263,3.51602,-0.00059,-0.03356,-0.00038
