protein	class	features
>Mouse_Mouse_4536	0	0.00352,0.00223,0.01228,0.00387,-0.00780,-0.00294,-0.00304,0.00674,-0.00285,0.00423,-0.02286,-0.01367,0.01704,0.01167,0.00531,0.00462,0.00033,-0.02551,0.00795,-0.01149,0.01214,-0.01850,0.00694,0.00702,0.00630,0.00011,0.00375,0.00171,-0.01284,-0.00523,-0.01647,-0.00917,-0.01865,0.00370,-0.00044,-0.02896,0.00541,0.02538,-0.00451,0.00226
>Mouse_Mouse_4537	0	0.01516,-0.00566,-0.01485,0.00391,0.00260,-0.00696,-0.00663,-0.00220,-0.00465,-0.01369,0.00172,0.01027,0.00567,0.00995,0.00327,0.01070,-0.01832,-0.00020,0.01243,-0.01705,-0.01143,0.00701,0.00821,0.02193,-0.00094,-0.03470,-0.01482,-0.01433,0.00880,-0.02429,-0.00360,-0.00187,-0.00439,-0.00766,0.00508,-0.01404,0.02479,0.01729,0.02490,0.04215
>Mouse_Mouse_4538	0	0.00956,0.01011,0.00500,-0.00098,0.00014,0.00219,-0.01860,0.00399,0.00305,-0.01063,0.00332,-0.00191,0.00015,-0.00162,0.00870,0.00702,-0.03713,0.01078,0.02758,0.00314,-0.00196,-0.00909,-0.01609,0.01036,-0.00127,-0.01564,0.00665,0.01651,-0.00818,-0.00792,-0.02628,-0.02351,0.02593,0.01572,0.00012,-0.00053,0.01494,0.01057,0.00557,0.01856
>Mouse_Mouse_4539	0	0.00034,0.00994,0.01925,-0.00602,0.00531,0.01182,0.00970,0.01036,-0.00565,-0.00796,-0.01821,-0.00834,0.00199,0.00431,0.00464,0.00507,-0.02058,0.01258,0.00721,-0.00131,-0.02027,-0.00066,0.01762,0.00964,0.00020,-0.00068,-0.01477,0.01450,-0.02192,0.00560,-0.00429,-0.01527,0.00093,0.00863,-0.01076,-0.00417,0.01911,-0.00673,0.00196,-0.01187
>Mouse_Mouse_4540	0	-0.00631,-0.01529,0.00378,0.00294,0.00630,-0.00208,0.01067,0.00281,0.00052,-0.00857,0.00216,-0.00420,0.00215,-0.00361,0.01127,-0.01294,-0.00355,0.00825,-0.00608,0.02319,-0.00528,0.00542,0.01194,-0.01142,-0.00111,-0.00782,0.00919,-0.00112,0.00994,-0.00986,-0.01461,-0.01628,-0.00996,-0.01285,0.01576,0.01894,0.02007,0.00177,-0.00259,0.02025
>Mouse_Mouse_4541	0	0.01702,-0.01832,-0.02593,0.00768,0.00554,0.00278,-0.02537,-0.00851,0.01358,0.00279,-0.00854,0.01178,0.02003,-0.00179,-0.00743,-0.03558,0.01315,-0.01011,0.00803,-0.02084,-0.01337,0.00210,-0.01457,-0.00330,-0.01564,-0.00198,-0.02730,0.00221,0.01158,0.00051,0.00224,-0.00668,0.02316,0.00120,-0.00528,0.02562,0.04853,-0.02190,0.02128,0.02473
>Mouse_Mouse_4542	0	0.02795,0.00660,-0.01779,0.01321,-0.02580,-0.00163,0.00331,0.00295,0.00348,-0.00032,-0.01890,-0.01151,0.01245,-0.01091,0.01120,-0.02062,-0.01482,-0.01043,0.00345,-0.02195,0.00517,0.00335,0.01942,0.00835,0.01831,-0.00095,-0.00003,-0.00323,0.01860,-0.02392,-0.02336,0.00666,0.00370,0.01456,0.01146,-0.04489,-0.00594,0.01482,0.01048,0.00533
>Mouse_Mouse_4543	0	0.00026,-0.03445,0.01021,0.00002,0.00394,-0.00354,-0.01113,0.00935,0.00291,-0.01118,-0.00128,0.02693,0.01564,0.00813,0.01279,-0.01472,-0.00186,-0.00812,-0.00154,-0.00006,0.00147,-0.01097,-0.02008,0.00580,-0.01269,0.01479,-0.00400,0.00013,0.02117,-0.00738,-0.01888,-0.00093,-0.02705,0.02350,0.01224,-0.01653,-0.01217,-0.01387,-0.01448,-0.00753
>Mouse_Mouse_4544	0	-0.02046,-0.01675,0.00771,-0.00289,0.00171,-0.01582,0.01459,0.01148,0.00314,-0.00557,0.04316,-0.01437,0.00106,-0.00387,0.00463,-0.01943,0.02705,0.00990,0.02010,0.01111,-0.01525,-0.00281,-0.00043,-0.01009,-0.01191,0.04568,-0.01260,0.00907,0.00055,0.01275,-0.02514,-0.01329,0.00361,-0.00973,-0.00975,-0.00424,-0.00327,0.00887,0.01190,-0.01849
>Mouse_Mouse_4545	0	-0.00773,-0.01689,0.00199,-0.00386,-0.00712,-0.01585,0.01099,0.00983,0.00737,-0.01742,0.00893,-0.02605,0.01920,-0.00695,0.01078,0.00857,0.01740,0.00773,0.01309,0.00399,0.00794,0.01240,0.00414,-0.00151,-0.00864,0.00584,-0.00183,0.02468,0.00883,0.03093,-0.00721,-0.03818,0.01464,0.00109,-0.00859,-0.00045,-0.00112,0.00967,0.01263,-0.01518
>Mouse_Mouse_4546	0	-0.00211,-0.02443,0.02618,-0.00627,0.00178,-0.00868,0.00627,0.02689,0.00665,0.00114,0.00217,-0.00160,0.05117,0.00034,0.01331,0.00263,-0.00972,0.01605,-0.00775,-0.00174,0.00107,0.01286,0.03270,0.00584,0.00812,-0.04049,-0.00190,0.03565,-0.00541,0.01776,0.00525,-0.02515,0.01363,0.01624,-0.00495,0.01539,0.01964,0.05259,-0.00117,0.02974
>Mouse_Mouse_4547	0	0.00533,-0.00902,0.02573,-0.02005,0.00112,0.04323,0.02184,-0.00674,-0.00899,0.00553,0.00228,-0.01322,0.01594,0.00191,-0.00237,0.03516,0.01525,0.03027,0.00217,0.02726,0.00920,-0.00799,0.00581,-0.02291,-0.00641,0.03283,0.01254,-0.01415,0.01567,0.00720,0.00594,-0.00464,0.00157,0.00195,-0.00789,0.02092,0.01425,-0.00147,-0.00124,0.03162
>Mouse_Mouse_4548	0	0.01558,0.02707,0.00523,0.00745,-0.01210,-0.01190,0.00444,0.01018,0.00136,0.00671,-0.04161,0.00440,0.01676,-0.00201,-0.01384,-0.01283,0.00597,-0.02687,-0.00689,-0.01554,0.01236,0.01154,-0.01017,-0.00850,0.00932,0.03633,0.00248,-0.00059,0.01111,-0.00067,0.01499,-0.01626,-0.01945,0.02393,0.04132,-0.00935,-0.00719,0.01409,0.00438,-0.02720
>Mouse_Mouse_4549	0	0.01809,-0.00055,-0.00704,0.00991,-0.00646,0.00274,-0.00364,0.01307,0.00217,0.00388,-0.01868,0.00626,0.03347,-0.00426,-0.01097,-0.01343,-0.00251,-0.00502,-0.00794,0.01435,-0.00179,0.00093,-0.01350,-0.01868,-0.01726,0.00763,0.01200,0.00367,-0.01196,0.02799,-0.00089,0.01495,-0.02901,0.00929,-0.00995,-0.01874,-0.01488,-0.03791,0.00008,-0.01235
>Mouse_Mouse_4550	0	0.00812,-0.01943,-0.01436,0.02179,-0.02036,-0.01433,-0.00169,-0.00540,0.03119,0.02113,-0.00829,0.00663,0.00318,0.03669,-0.01849,0.01803,-0.00663,-0.01197,0.02377,0.00931,0.01252,-0.00540,0.02656,0.03617,-0.01169,-0.03539,0.01037,-0.01273,0.01813,0.01129,-0.02774,-0.00244,-0.00749,0.02736,0.00570,0.00015,-0.02369,0.01769,0.01815,-0.00773
>Mouse_Mouse_4551	0	0.01661,-0.00557,-0.00063,-0.02544,0.03237,0.01787,-0.00281,0.01990,-0.01237,0.02137,-0.00350,0.00805,0.02047,0.02880,0.01694,-0.01336,-0.00955,0.02788,-0.03083,0.01161,-0.02606,0.00773,0.00549,-0.00091,0.01596,-0.04575,0.00868,0.01483,0.02836,0.01460,-0.02046,-0.00998,0.01432,-0.01909,0.01669,-0.01517,0.01699,-0.00438,0.00149,0.01905
>Mouse_Mouse_4552	0	0.00905,-0.00956,0.00282,-0.01005,0.03110,0.01206,-0.01691,0.02294,0.01042,0.01959,0.00734,0.02476,0.02294,0.03359,0.01298,-0.00611,-0.00343,0.03791,-0.02983,0.00091,-0.01723,-0.01299,0.03270,0.02396,0.01049,0.00109,0.02171,-0.00032,-0.00266,0.01766,-0.01727,-0.00020,0.04022,-0.01098,0.01452,-0.01147,-0.01260,0.02306,0.03355,0.01721
>Mouse_Mouse_4553	0	-0.01189,-0.00593,0.00003,0.02747,0.02005,-0.00274,-0.00877,0.00254,0.00525,-0.00236,0.02275,0.01514,0.00239,0.00637,0.00115,-0.01616,-0.00610,0.00970,-0.00142,-0.00286,-0.01562,-0.00947,0.01276,0.01307,0.00070,0.00759,0.03197,0.01298,0.02859,-0.00220,-0.01384,0.00074,-0.01215,0.02320,-0.00646,-0.02400,-0.00586,-0.00149,-0.00090,-0.02753
>Mouse_Mouse_4554	0	0.01598,0.00504,-0.01013,-0.01154,0.01150,0.00217,0.02822,0.00252,0.00033,-0.02727,-0.00842,0.00491,-0.00863,-0.00137,-0.02282,-0.02527,0.02948,0.00024,0.00406,-0.00244,-0.00603,-0.02270,0.00569,-0.00598,0.03784,-0.00077,0.03094,0.00457,0.01570,0.03285,0.00266,-0.01231,-0.00107,-0.01392,-0.00680,0.02349,0.01320,-0.00687,0.00134,-0.02837
>Mouse_Mouse_4555	0	0.00828,0.00743,-0.00890,-0.01919,0.01082,-0.00934,-0.00625,0.00280,-0.00331,-0.01545,-0.01346,-0.00719,-0.01294,0.00671,0.00262,-0.03946,0.01716,-0.00052,-0.00881,-0.00880,-0.00439,0.01149,-0.00980,-0.02135,-0.00280,0.01772,-0.00544,0.01346,0.04209,0.01047,0.01911,0.00287,-0.00156,-0.01725,-0.00186,0.02790,0.00332,0.00828,-0.01082,0.00128
>Mouse_Mouse_4556	0	-0.01960,0.01601,0.00792,0.00131,0.00530,0.00065,-0.00640,0.01163,0.01089,-0.00962,0.00155,-0.01861,0.00031,0.00067,0.00821,-0.03116,0.00102,0.00389,-0.02771,-0.01089,0.03452,0.01995,0.01156,-0.01827,-0.02844,-0.02339,0.00119,-0.00747,0.01788,-0.02235,0.01062,-0.00956,0.00948,-0.00752,0.01352,0.02167,-0.03108,-0.00660,0.02968,0.00497
>Mouse_Mouse_4557	0	0.00275,0.00053,-0.00556,-0.00384,0.00657,-0.01079,-0.00010,0.00666,0.02270,0.00797,-0.00131,0.00080,0.00653,0.01855,0.00215,-0.00639,-0.00523,-0.00656,-0.01152,0.00793,0.00284,0.00969,0.01035,0.00870,0.01551,-0.01696,-0.01528,0.00029,0.01221,0.00896,-0.00989,-0.00960,0.01698,-0.01544,-0.01509,0.01247,0.01735,-0.00716,0.02004,-0.01709
>Mouse_Mouse_4558	0	0.01347,-0.01535,-0.01528,-0.01528,0.01244,-0.01922,0.01694,-0.02098,0.01040,0.00290,-0.00203,-0.00646,-0.00423,-0.00910,-0.00727,0.00820,-0.00100,0.02023,0.02201,-0.00252,-0.00594,0.00673,0.01227,-0.01673,-0.00382,0.00650,-0.00966,-0.01981,0.00195,-0.01436,0.01127,0.01893,-0.00851,-0.02676,-0.01722,-0.01570,-0.01783,-0.00016,0.02864,0.00246
>Mouse_Mouse_4559	0	0.01422,-0.00923,-0.00733,-0.03746,-0.00578,-0.00765,0.00125,-0.01770,0.01783,0.00242,-0.00942,0.00980,0.00073,-0.02746,0.00307,0.00697,0.00309,0.02334,0.02303,0.00195,0.00478,0.00202,-0.01001,-0.00601,-0.00173,0.02674,-0.00444,-0.00334,0.01506,-0.02079,0.00075,0.00477,-0.01628,-0.04625,0.02112,-0.03929,-0.00045,0.01839,0.04864,-0.01353
>ZIKV_ZikaVirus_4560	0	0.01328,0.03801,0.00200,0.01430,-0.00008,0.01798,-0.03835,-0.00739,0.02178,0.00268,0.02538,-0.05685,-0.00699,0.00337,-0.00932,-0.00574,-0.01144,0.00090,-0.00211,-0.00633,0.00296,0.03868,-0.00066,0.00799,0.00349,-0.00439,0.03434,-0.00101,0.00882,0.01088,-0.00700,-0.01851,0.00444,0.02222,0.01096,-0.02055,-0.06528,0.00910,0.02056,-0.01907
>ZIKV_ZikaVirus_4561	0	-0.00676,0.01514,-0.01619,0.03285,0.01895,-0.00377,0.02119,0.03325,0.01097,-0.00740,-0.01475,-0.01293,-0.00434,-0.00084,0.01063,-0.00671,0.01739,0.00012,0.00496,0.01996,0.00663,-0.04020,-0.01353,0.03059,0.01010,0.00540,0.04895,-0.00978,0.04482,-0.00088,-0.00959,0.02221,0.00037,0.02677,-0.01299,-0.01675,0.00290,-0.03302,0.01134,-0.00351
>ZIKV_ZikaVirus_4562	0	-0.01934,-0.00355,0.00730,0.01069,-0.01987,-0.01635,-0.01186,-0.00614,0.01961,0.00680,0.02065,0.01558,-0.01972,0.02341,-0.00584,-0.00587,-0.02283,-0.01990,0.00802,-0.00647,-0.03661,-0.00069,0.01003,0.02068,0.01020,0.01459,0.03190,-0.00167,0.01357,0.00283,0.02495,-0.00758,0.01923,0.00668,-0.01402,-0.02128,0.02927,0.02682,0.01222,0.00789
>ZIKV_ZikaVirus_4563	0	-0.01412,0.01262,0.02563,-0.00106,0.00034,-0.00757,-0.02037,0.02221,0.00356,-0.00497,0.02855,0.00158,0.00620,0.00140,0.00559,-0.01613,-0.01962,0.00831,-0.01461,0.00255,-0.01642,-0.03651,0.00758,-0.00322,-0.01227,0.02218,-0.01218,0.00521,0.01178,0.00407,-0.02777,0.03063,-0.00694,-0.00022,-0.00099,0.01432,-0.01386,-0.02784,0.00209,-0.01020
>ZIKV_ZikaVirus_4564	0	-0.01011,0.01449,0.02365,0.01914,0.00572,-0.01167,-0.00052,0.02236,0.01557,0.00075,0.02061,-0.00164,0.01768,0.00708,0.00633,-0.00633,0.01872,0.01631,-0.02539,-0.01434,-0.03350,-0.00919,0.01516,-0.00441,-0.00841,0.01463,-0.00501,0.00987,-0.00230,-0.00287,-0.02735,0.02484,0.00695,-0.00530,-0.01075,0.01587,0.02482,0.00363,0.03538,0.00298
>ZIKV_ZikaVirus_4565	0	-0.01023,0.01630,0.04748,0.01375,0.01159,-0.02370,0.00480,0.02984,0.01558,0.00681,0.01436,0.02659,0.01734,0.02385,0.00736,0.01541,0.01360,0.01027,-0.00511,-0.00471,-0.03704,-0.00945,0.00395,0.00328,0.00524,-0.00781,0.00721,0.00455,0.00348,0.00091,0.00473,0.01762,0.00834,-0.02142,-0.00366,0.00450,-0.00141,0.01364,0.00244,0.00815
>ZIKV_ZikaVirus_4566	0	0.02166,0.04002,-0.00400,0.01584,0.00993,0.03278,0.01841,-0.00283,0.01455,-0.01301,0.02360,0.02490,0.00518,0.00756,-0.02252,0.03079,0.01576,0.00445,0.01342,-0.01381,0.02444,-0.00516,0.00528,0.01152,0.03013,0.02496,-0.03606,0.00954,0.00713,0.03372,0.02115,-0.05926,-0.00428,0.01732,0.00993,0.01674,-0.01934,-0.00181,-0.00416,-0.01436
>ZIKV_ZikaVirus_4567	0	-0.00050,0.03599,0.00438,0.01837,0.01433,0.02358,0.01921,0.00159,0.02127,-0.01230,0.02021,0.03716,0.00122,0.00744,-0.01303,0.00265,-0.00174,0.01121,0.00217,0.00499,0.00542,0.01388,0.00881,0.00214,0.01323,0.00008,0.02655,0.00322,0.00200,0.00657,0.00301,-0.04422,0.00925,0.01941,-0.00280,-0.02574,-0.02923,0.00236,0.00937,0.00477
>ZIKV_ZikaVirus_4568	0	-0.00331,0.02203,0.01397,0.01539,0.00934,0.00739,0.02490,0.01344,0.01900,-0.01461,0.00471,0.03996,0.02167,0.01612,-0.01058,0.00267,0.01881,0.02793,0.01763,-0.00831,0.00228,0.03439,0.02241,0.01165,0.00920,-0.01668,0.02300,0.01335,0.00883,-0.00497,0.00679,0.01336,0.02965,0.01890,-0.03123,-0.02244,0.02762,0.00972,0.00336,-0.00171
>ZIKV_ZikaVirus_4569	0	-0.00222,0.00609,0.05447,0.01248,0.00640,-0.00806,0.00871,0.05291,0.01096,-0.01358,0.00397,0.03434,0.04886,0.01732,-0.01624,0.02144,0.00743,0.04031,-0.00000,-0.01468,0.01052,0.01130,0.04263,-0.00025,-0.00436,-0.00480,0.01077,0.03580,-0.00172,0.02684,-0.01817,0.00648,0.05403,0.00513,0.02165,0.01303,0.02115,0.04878,-0.00529,-0.00202
>ZIKV_ZikaVirus_4570	0	0.00705,-0.00165,0.04810,0.01386,0.02080,-0.00024,-0.03447,0.04108,0.00788,0.00170,-0.00422,0.01234,0.03790,0.00830,-0.00805,0.01123,0.01513,0.02610,-0.01417,-0.01982,0.00552,-0.02458,0.01787,-0.00913,-0.01957,-0.00012,0.00162,0.02390,-0.00583,-0.01225,-0.01391,0.01859,0.02044,-0.00748,0.01831,-0.00268,-0.01854,0.01310,0.01152,0.01178
>ZIKV_ZikaVirus_4571	0	0.00929,-0.00035,0.02660,0.00191,0.01486,0.00576,-0.03115,0.01607,0.00414,0.01498,-0.00451,0.00137,0.02306,0.00833,-0.00625,-0.00393,0.00578,-0.02353,-0.00616,-0.02734,-0.01477,-0.02744,0.00065,0.00609,-0.00195,-0.01125,0.00672,0.00554,-0.01373,-0.01865,-0.00896,0.02199,0.01183,-0.01419,0.00847,-0.01191,-0.00305,0.01013,-0.00056,0.00244
>ZIKV_ZikaVirus_4572	0	-0.00914,0.00313,0.01075,0.00268,0.01169,0.01730,0.00614,0.00256,0.01516,0.00476,-0.00641,-0.01175,0.00710,0.00140,0.00079,-0.00066,-0.00466,0.00634,-0.00104,-0.02484,0.01451,-0.01414,-0.00238,0.01770,0.00520,-0.01728,0.01227,-0.00292,-0.00123,0.01073,0.00068,0.00982,-0.00471,0.02644,0.01064,-0.02855,0.01147,0.00299,0.00502,0.00163
>ZIKV_ZikaVirus_4573	0	-0.02477,0.00204,0.02692,0.00023,0.02521,-0.00062,0.00802,0.00668,0.01626,0.01673,0.00576,0.00122,0.00759,-0.00295,-0.00071,0.00859,-0.00395,0.01741,0.00338,-0.01771,0.00464,-0.00193,0.01602,-0.00028,-0.01563,-0.02292,-0.00542,0.00661,-0.00792,-0.02219,0.01946,-0.01067,0.00425,-0.01089,-0.01940,-0.00556,-0.00100,0.01493,-0.01250,-0.01167
>ZIKV_ZikaVirus_4574	0	-0.01255,-0.00955,0.01949,0.00720,0.04210,-0.01974,0.02511,0.00632,0.00352,0.02369,0.02033,-0.01018,-0.00715,-0.01559,0.01438,0.00249,0.01068,-0.00445,-0.02206,0.00552,-0.02022,-0.00724,-0.01369,-0.00167,-0.01539,0.01355,-0.00712,-0.00836,-0.00955,-0.00449,0.00635,-0.00497,0.00784,0.02158,0.00622,-0.01577,-0.00437,0.01420,0.01905,0.02022
>ZIKV_ZikaVirus_4575	0	-0.01233,-0.01657,0.02271,-0.00419,0.01883,-0.01053,0.00880,0.00778,0.00687,-0.01549,0.00154,-0.01594,-0.02258,-0.01866,-0.01076,-0.00163,0.00406,-0.03306,-0.02197,0.00165,0.00078,0.00527,-0.03249,-0.00692,-0.01270,0.01294,-0.00705,-0.02950,-0.00620,-0.01428,0.00556,0.00624,0.00312,0.03019,0.01602,-0.01991,-0.00960,0.03265,0.01340,0.03409
>ZIKV_ZikaVirus_4576	0	-0.01317,-0.00834,0.01001,0.00151,0.01855,-0.01802,-0.00293,0.00486,0.00051,-0.00119,0.00482,-0.00431,-0.01632,-0.02246,-0.00575,0.01037,-0.00312,-0.01341,-0.01288,0.01136,0.00649,0.01563,-0.00385,-0.00774,0.00038,-0.00577,0.01388,0.02651,-0.00009,0.00503,-0.00868,-0.00898,0.02151,0.01723,0.00126,-0.00623,-0.00460,-0.03148,0.03159,0.00245
>ZIKV_ZikaVirus_4577	0	-0.00511,-0.00532,0.01025,-0.01609,-0.00026,-0.00176,-0.00609,-0.00729,-0.01047,-0.01016,0.00498,0.00045,0.00419,0.01018,-0.02005,0.01429,-0.00903,-0.00334,-0.00530,0.00537,0.00814,0.01474,0.00246,-0.00756,-0.01676,-0.00428,0.02270,0.00717,0.01415,0.00955,-0.00253,-0.01630,0.00334,0.00492,0.00567,0.00724,-0.00368,-0.02949,-0.00680,0.02328
>ZIKV_ZikaVirus_4578	0	0.01841,-0.02397,-0.01157,-0.01277,0.00650,0.00741,0.01557,0.00113,0.01022,-0.00172,-0.00118,-0.01303,0.00699,-0.01425,-0.00327,0.00169,-0.00006,0.00115,0.01467,0.00516,-0.00016,0.00764,0.00161,-0.01448,0.00104,0.00717,-0.00647,0.00020,0.01111,-0.02576,0.00545,-0.01652,0.00116,-0.00980,-0.01188,0.02375,0.02327,-0.01599,0.01519,-0.00167
>ZIKV_ZikaVirus_4579	0	0.01873,0.00168,-0.01574,-0.02377,0.01860,-0.00113,-0.01686,0.00409,0.00266,0.01776,-0.00595,-0.00517,-0.00450,-0.00355,0.02672,-0.00638,0.00993,0.00343,0.00338,0.01871,-0.01353,0.00806,-0.00210,0.00874,0.00938,-0.00241,-0.00097,-0.00180,-0.00393,0.01637,-0.00919,-0.01563,0.00014,0.00580,0.00765,-0.00109,-0.01274,-0.01799,-0.03262,-0.00193
>ZIKV_ZikaVirus_4580	0	0.01621,-0.01409,-0.00441,-0.01625,-0.00241,-0.01321,-0.01733,0.00035,0.00145,0.03421,-0.02817,-0.00420,-0.00638,0.01716,0.02493,-0.01388,0.00381,0.00343,-0.01754,0.01705,0.01649,0.02890,0.00418,0.01210,0.02228,0.02452,-0.01026,-0.00972,0.02099,0.02034,0.00638,-0.03883,-0.00762,-0.02563,0.01429,-0.01753,-0.00925,-0.00278,0.00804,0.00866
>ZIKV_ZikaVirus_4581	0	-0.00171,0.02253,-0.00135,-0.00166,0.00219,-0.00952,-0.00638,0.00057,-0.03817,0.00224,-0.01070,-0.00879,0.02686,-0.03956,-0.01561,-0.00934,-0.00175,0.00667,0.01878,-0.01243,-0.00052,0.03061,0.00952,0.05230,-0.00790,0.02668,0.01691,0.01015,0.00381,0.02232,-0.00664,-0.02394,0.01720,-0.04651,0.02029,-0.01527,-0.01046,0.00869,-0.04173,-0.00006
>ZIKV_ZikaVirus_4582	0	-0.00215,-0.00450,-0.00492,-0.00435,-0.00412,-0.00700,-0.01851,0.00073,-0.02165,-0.00400,-0.01531,-0.02551,0.02146,-0.03647,-0.00340,0.00489,-0.01454,-0.00474,0.02594,-0.00942,0.02224,0.03496,0.01000,0.04050,0.01929,0.01067,0.00513,0.00236,0.02246,0.00104,-0.02339,-0.00139,0.00450,-0.04892,0.00209,-0.02625,-0.01825,0.01295,-0.02368,0.02041
>ZIKV_ZikaVirus_4583	0	0.00374,-0.01605,-0.01368,-0.00658,0.00770,-0.00897,-0.00979,0.00914,-0.01042,0.00051,-0.01227,-0.00846,-0.00653,-0.01930,0.00170,0.00675,-0.03235,-0.00171,0.02921,-0.00562,0.04727,0.04225,0.00417,-0.00248,0.01314,0.00170,-0.02062,0.00094,0.01561,-0.01631,-0.00971,-0.00378,-0.00590,-0.01570,-0.00130,-0.01599,0.01127,0.00530,0.00903,0.02102
>ZIKV_ZikaVirus_4584	0	-0.00319,-0.02368,-0.01450,-0.00574,0.01074,0.00780,0.01769,-0.00978,0.00169,-0.01433,-0.01301,0.02013,-0.00030,0.00531,0.00045,0.00516,-0.02675,-0.01735,0.00705,0.00369,0.02667,0.03754,0.02056,-0.01394,-0.01055,-0.01551,-0.02909,0.00760,0.00447,-0.03452,0.00139,0.00370,-0.00116,0.02022,-0.01513,-0.02422,0.00258,-0.00825,-0.01293,0.01815
>ZIKV_ZikaVirus_4585	0	-0.00594,-0.01687,-0.01213,-0.01475,0.01301,0.01719,0.01524,-0.00135,-0.00461,-0.02176,-0.00820,0.01482,-0.00312,0.00239,-0.00287,0.01427,-0.00751,-0.02429,0.01654,0.01744,-0.01740,-0.00231,0.02367,-0.01601,0.00421,-0.00550,-0.00981,0.00471,0.00743,-0.01774,-0.02952,-0.01246,0.00707,0.00091,-0.01950,-0.00781,-0.00420,0.00682,-0.00442,0.00531
>ZIKV_ZikaVirus_4586	0	0.00343,0.00897,-0.00326,-0.00875,0.00438,0.01444,-0.01373,-0.00074,-0.00590,-0.01837,-0.00262,0.00239,-0.00376,-0.00708,-0.00469,0.01254,0.02979,-0.00370,0.02647,0.01445,-0.01718,0.00506,0.00539,-0.00921,0.02027,-0.01363,-0.01297,-0.00631,-0.01108,-0.00151,-0.01983,-0.00727,0.00920,-0.01418,-0.01407,-0.00850,0.01165,-0.00344,0.02289,0.00065
>ZIKV_ZikaVirus_4587	0	0.01085,0.00362,0.00055,-0.00337,0.00350,-0.01060,-0.02400,0.00601,-0.01223,-0.01256,-0.02001,0.01318,-0.00220,0.00409,0.00224,-0.00793,0.03779,0.00162,0.01028,0.01009,0.00327,0.01165,-0.00074,-0.01449,0.00337,-0.02019,-0.02447,0.00276,0.00218,0.00785,-0.01479,0.02878,-0.00146,0.01140,0.00637,0.01197,0.02889,0.00470,-0.01483,-0.01719
>ZIKV_ZikaVirus_4588	0	0.01986,-0.00093,0.00005,-0.00227,-0.00828,-0.00447,-0.03378,0.00227,-0.01957,0.00068,-0.01313,0.01292,-0.00100,0.01390,-0.00383,-0.00709,0.02969,0.00171,0.01374,0.01443,-0.00122,-0.01176,-0.00440,-0.01994,-0.00551,-0.01484,-0.00779,0.00773,-0.00816,-0.00768,-0.00633,0.05142,0.00296,0.02186,0.02179,0.00986,0.01110,0.00680,0.00612,0.00410
>ZIKV_ZikaVirus_4589	0	0.03128,-0.00567,-0.00518,-0.00150,-0.01356,0.01740,-0.01394,-0.00427,-0.01666,-0.01178,0.00272,0.01338,0.01939,0.00582,0.00346,0.00571,0.00654,-0.00245,0.02473,0.02315,0.00904,-0.00756,-0.00539,-0.01411,-0.02549,0.00719,-0.01272,0.02371,-0.01572,-0.00746,0.01211,-0.02277,0.00039,0.01448,0.00741,-0.00184,0.00737,0.00344,0.01578,0.01424
>ZIKV_ZikaVirus_4590	0	0.00012,-0.01519,0.00269,0.00503,-0.01923,0.03502,0.00565,0.00336,-0.00131,-0.01727,0.00575,0.00125,0.03177,0.00668,0.01996,0.01650,0.01169,-0.00395,0.00410,0.00751,0.01226,-0.00870,0.00064,-0.00591,-0.02915,-0.00219,-0.00255,0.02739,-0.00694,0.01465,0.01202,-0.01305,0.00291,-0.00839,0.00954,-0.01693,-0.00603,0.01108,-0.02482,-0.02198
>ZIKV_ZikaVirus_4591	0	0.00798,-0.01207,0.00882,0.00995,-0.03117,0.03006,0.02515,0.00235,0.00558,-0.02180,0.00011,-0.00790,0.02660,-0.00007,0.04929,0.00162,0.01247,-0.00607,0.00771,-0.04011,-0.00237,-0.02265,-0.00521,0.00821,-0.01168,-0.01399,-0.00307,-0.02704,-0.00094,0.04841,0.00958,-0.00465,-0.01135,0.00797,-0.04245,-0.00106,-0.02317,0.00504,0.00038,-0.00540
>ZIKV_ZikaVirus_4592	0	-0.00509,-0.01199,0.03092,0.00945,-0.03418,0.02203,0.01546,0.01281,-0.00316,-0.01262,-0.00720,-0.00502,-0.00289,-0.00014,0.03800,0.00486,-0.01271,-0.01759,0.02168,-0.01917,-0.00079,-0.00961,-0.03300,0.02407,-0.01575,-0.00073,-0.01126,-0.04714,0.00291,0.04500,0.00207,0.00948,-0.03172,0.00276,-0.03475,-0.01955,-0.02015,0.01563,0.01213,-0.00646
>ZIKV_ZikaVirus_4593	0	0.00253,0.02268,0.02476,0.00499,-0.01652,0.00243,0.03860,0.01335,-0.00313,-0.00719,0.02097,0.04944,0.00754,-0.00388,0.01823,0.00902,-0.01079,-0.00471,0.00814,-0.00066,0.00344,0.00969,-0.02684,0.01471,-0.01433,-0.00120,-0.00508,-0.03263,0.00357,0.03952,0.01097,-0.01531,-0.02787,0.00106,0.01008,0.00203,0.05060,-0.00324,-0.00284,-0.03036
>ZIKV_ZikaVirus_4594	0	-0.02966,0.02820,0.02383,0.00696,0.00265,0.00290,0.03728,0.03226,-0.00748,-0.00344,0.00912,0.08652,0.00598,-0.00611,0.00354,-0.00745,0.00525,0.01301,-0.01574,-0.00084,0.01259,0.03367,-0.00238,-0.00200,0.01853,-0.01373,0.06860,0.00831,0.00972,0.02482,0.00276,-0.01771,0.00032,0.00435,-0.00497,0.02385,0.02282,0.03018,0.01232,-0.00180
